loss: No train | epoch: 1/20000 | score: 51 | time left: 23:49:02 | avg_q: 0.0182 | epsilon: 1.0 | reward: -89 | avg time per epoch: 0:00:04 | time elapsed: 0:00:04 | 
loss: 0.6530 | epoch: 18904/20000 | score: 42 | time left: 5:44:11 | avg_q: 41.4605 | epsilon: 0.05 | reward: -82 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:51:21 | 
loss: 1.9001 | epoch: 18905/20000 | score: 288 | time left: 5:43:53 | avg_q: 38.2939 | epsilon: 0.05 | reward: 51 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:51:49 | 
loss: 2.9229 | epoch: 18906/20000 | score: 133 | time left: 5:43:34 | avg_q: 40.4921 | epsilon: 0.05 | reward: -32 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:52:03 | 
loss: 1.6703 | epoch: 18907/20000 | score: 119 | time left: 5:43:15 | avg_q: 38.8885 | epsilon: 0.05 | reward: -40 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:52:16 | 
loss: 0.7458 | epoch: 18908/20000 | score: 42 | time left: 5:42:55 | avg_q: 39.7710 | epsilon: 0.05 | reward: -80 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:52:21 | 
loss: 0.9602 | epoch: 18909/20000 | score: 476 | time left: 5:42:38 | avg_q: 38.4570 | epsilon: 0.05 | reward: 132 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:53:05 | 
loss: 2.5654 | epoch: 18910/20000 | score: 415 | time left: 5:42:20 | avg_q: 41.3288 | epsilon: 0.05 | reward: 105 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:53:44 | 
loss: 5.0731 | epoch: 18911/20000 | score: 128 | time left: 5:42:01 | avg_q: 42.0587 | epsilon: 0.05 | reward: -32 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:53:58 | 
loss: 1.2426 | epoch: 18912/20000 | score: 149 | time left: 5:41:42 | avg_q: 39.5147 | epsilon: 0.05 | reward: -20 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:54:14 | 
loss: 2.3391 | epoch: 18913/20000 | score: 495 | time left: 5:41:25 | avg_q: 41.8480 | epsilon: 0.05 | reward: 141 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:54:59 | 
loss: 3.8963 | epoch: 18914/20000 | score: 104 | time left: 5:41:05 | avg_q: 41.0519 | epsilon: 0.05 | reward: -47 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:55:10 | 
loss: 0.8099 | epoch: 18915/20000 | score: 200 | time left: 5:40:47 | avg_q: 41.9913 | epsilon: 0.05 | reward: 4 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:55:31 | 
loss: 5.0877 | epoch: 18916/20000 | score: 173 | time left: 5:40:28 | avg_q: 39.9024 | epsilon: 0.05 | reward: -9 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:55:49 | 
loss: 1.8578 | epoch: 18917/20000 | score: 118 | time left: 5:40:09 | avg_q: 42.4469 | epsilon: 0.05 | reward: -40 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:56:01 | 
loss: 1.6461 | epoch: 18918/20000 | score: 116 | time left: 5:39:49 | avg_q: 40.9447 | epsilon: 0.05 | reward: -42 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:56:14 | 
loss: 4.2488 | epoch: 18919/20000 | score: 42 | time left: 5:39:30 | avg_q: 42.0736 | epsilon: 0.05 | reward: -86 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:56:19 | 
loss: 5.2484 | epoch: 18920/20000 | score: 42 | time left: 5:39:10 | avg_q: 41.4436 | epsilon: 0.05 | reward: -82 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:56:24 | 
loss: 0.6118 | epoch: 18921/20000 | score: 350 | time left: 5:38:52 | avg_q: 41.8359 | epsilon: 0.05 | reward: 78 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:56:58 | 
loss: 1.3170 | epoch: 18922/20000 | score: 42 | time left: 5:38:33 | avg_q: 41.1347 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:57:03 | 
loss: 0.8542 | epoch: 18923/20000 | score: 97 | time left: 5:38:13 | avg_q: 42.4990 | epsilon: 0.05 | reward: -50 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:57:14 | 
loss: 1.2619 | epoch: 18924/20000 | score: 407 | time left: 5:37:56 | avg_q: 40.9153 | epsilon: 0.05 | reward: 108 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:57:52 | 
loss: 1.2478 | epoch: 18925/20000 | score: 107 | time left: 5:37:36 | avg_q: 42.5750 | epsilon: 0.05 | reward: -42 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:58:04 | 
loss: 2.2228 | epoch: 18926/20000 | score: 128 | time left: 5:37:17 | avg_q: 40.4523 | epsilon: 0.05 | reward: -36 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:58:17 | 
loss: 1.3846 | epoch: 18927/20000 | score: 52 | time left: 5:36:58 | avg_q: 42.5832 | epsilon: 0.05 | reward: -79 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:58:23 | 
loss: 2.1696 | epoch: 18928/20000 | score: 72 | time left: 5:36:38 | avg_q: 39.8931 | epsilon: 0.05 | reward: -65 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:58:31 | 
loss: 1.2244 | epoch: 18929/20000 | score: 82 | time left: 5:36:19 | avg_q: 41.7877 | epsilon: 0.05 | reward: -63 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:58:40 | 
loss: 1.5834 | epoch: 18930/20000 | score: 113 | time left: 5:36:00 | avg_q: 38.7189 | epsilon: 0.05 | reward: -41 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:58:53 | 
loss: 3.9053 | epoch: 18931/20000 | score: 385 | time left: 5:35:42 | avg_q: 39.7006 | epsilon: 0.05 | reward: 90 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 2:59:29 | 
loss: 0.8028 | epoch: 18932/20000 | score: 310 | time left: 5:35:24 | avg_q: 38.6212 | epsilon: 0.05 | reward: 61 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:00:00 | 
loss: 1.2687 | epoch: 18933/20000 | score: 519 | time left: 5:35:06 | avg_q: 38.4713 | epsilon: 0.05 | reward: 158 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:00:47 | 
loss: 5.4885 | epoch: 18934/20000 | score: 144 | time left: 5:34:47 | avg_q: 38.7668 | epsilon: 0.05 | reward: -24 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:01:02 | 
loss: 0.7806 | epoch: 18935/20000 | score: 73 | time left: 5:34:28 | avg_q: 37.4683 | epsilon: 0.05 | reward: -61 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:01:10 | 
loss: 5.4184 | epoch: 18936/20000 | score: 393 | time left: 5:34:10 | avg_q: 38.1022 | epsilon: 0.05 | reward: 97 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:01:47 | 
loss: 2.7478 | epoch: 18937/20000 | score: 51 | time left: 5:33:51 | avg_q: 37.2090 | epsilon: 0.05 | reward: -77 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:01:53 | 
loss: 5.3453 | epoch: 18938/20000 | score: 418 | time left: 5:33:33 | avg_q: 38.5636 | epsilon: 0.05 | reward: 106 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:02:33 | 
loss: 6.2459 | epoch: 18939/20000 | score: 542 | time left: 5:33:16 | avg_q: 36.0263 | epsilon: 0.05 | reward: 160 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:03:22 | 
loss: 3.6138 | epoch: 18940/20000 | score: 296 | time left: 5:32:58 | avg_q: 38.7727 | epsilon: 0.05 | reward: 51 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:03:51 | 
loss: 1.3381 | epoch: 18941/20000 | score: 521 | time left: 5:32:40 | avg_q: 38.5061 | epsilon: 0.05 | reward: 156 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:04:38 | 
loss: 4.6241 | epoch: 18942/20000 | score: 519 | time left: 5:32:23 | avg_q: 38.2644 | epsilon: 0.05 | reward: 150 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:05:25 | 
loss: 2.8670 | epoch: 18943/20000 | score: 168 | time left: 5:32:04 | avg_q: 39.5737 | epsilon: 0.05 | reward: -15 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:05:43 | 
loss: 5.1451 | epoch: 18944/20000 | score: 262 | time left: 5:31:46 | avg_q: 37.3714 | epsilon: 0.05 | reward: 37 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:06:09 | 
loss: 2.4718 | epoch: 18945/20000 | score: 413 | time left: 5:31:28 | avg_q: 40.7253 | epsilon: 0.05 | reward: 102 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:06:48 | 
loss: 5.6214 | epoch: 18946/20000 | score: 178 | time left: 5:31:09 | avg_q: 38.7938 | epsilon: 0.05 | reward: -10 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:07:06 | 
loss: 6.4742 | epoch: 18947/20000 | score: 94 | time left: 5:30:50 | avg_q: 41.6772 | epsilon: 0.05 | reward: -53 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:07:17 | 
loss: 3.3697 | epoch: 18948/20000 | score: 116 | time left: 5:30:31 | avg_q: 39.3374 | epsilon: 0.05 | reward: -38 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:07:29 | 
loss: 1.3943 | epoch: 18949/20000 | score: 216 | time left: 5:30:12 | avg_q: 42.1457 | epsilon: 0.05 | reward: 8 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:07:51 | 
loss: 2.7516 | epoch: 18950/20000 | score: 459 | time left: 5:29:55 | avg_q: 38.6105 | epsilon: 0.05 | reward: 131 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:08:34 | 
loss: 2.3887 | epoch: 18951/20000 | score: 43 | time left: 5:29:35 | avg_q: 39.1855 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:08:39 | 
loss: 0.8668 | epoch: 18952/20000 | score: 281 | time left: 5:29:17 | avg_q: 39.2359 | epsilon: 0.05 | reward: 41 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:09:07 | 
loss: 0.8318 | epoch: 18953/20000 | score: 74 | time left: 5:28:57 | avg_q: 39.6753 | epsilon: 0.05 | reward: -65 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:09:15 | 
loss: 1.5414 | epoch: 18954/20000 | score: 138 | time left: 5:28:38 | avg_q: 38.7434 | epsilon: 0.05 | reward: -29 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:09:30 | 
loss: 2.3323 | epoch: 18955/20000 | score: 423 | time left: 5:28:20 | avg_q: 41.4494 | epsilon: 0.05 | reward: 103 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:10:09 | 
loss: 2.2051 | epoch: 18956/20000 | score: 433 | time left: 5:28:03 | avg_q: 39.2105 | epsilon: 0.05 | reward: 115 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:10:50 | 
loss: 5.3964 | epoch: 18957/20000 | score: 91 | time left: 5:27:44 | avg_q: 40.6213 | epsilon: 0.05 | reward: -57 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:11:00 | 
loss: 0.9050 | epoch: 18958/20000 | score: 535 | time left: 5:27:26 | avg_q: 39.5605 | epsilon: 0.05 | reward: 155 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:11:48 | 
loss: 7.2899 | epoch: 18959/20000 | score: 138 | time left: 5:27:07 | avg_q: 40.3877 | epsilon: 0.05 | reward: -31 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:12:03 | 
loss: 0.8218 | epoch: 18960/20000 | score: 146 | time left: 5:26:48 | avg_q: 39.5627 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:12:18 | 
loss: 1.2109 | epoch: 18961/20000 | score: 147 | time left: 5:26:29 | avg_q: 40.1915 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:12:34 | 
loss: 3.0586 | epoch: 18962/20000 | score: 585 | time left: 5:26:12 | avg_q: 40.2560 | epsilon: 0.05 | reward: 180 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:13:26 | 
loss: 0.9195 | epoch: 18963/20000 | score: 122 | time left: 5:25:53 | avg_q: 39.8870 | epsilon: 0.05 | reward: -35 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:13:39 | 
loss: 0.8981 | epoch: 18964/20000 | score: 214 | time left: 5:25:34 | avg_q: 41.2796 | epsilon: 0.05 | reward: 11 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:14:01 | 
loss: 1.4066 | epoch: 18965/20000 | score: 459 | time left: 5:25:17 | avg_q: 39.0996 | epsilon: 0.05 | reward: 124 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:14:44 | 
loss: 1.5548 | epoch: 18966/20000 | score: 321 | time left: 5:24:59 | avg_q: 42.3262 | epsilon: 0.05 | reward: 66 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:15:15 | 
loss: 7.9278 | epoch: 18967/20000 | score: 146 | time left: 5:24:40 | avg_q: 38.8213 | epsilon: 0.05 | reward: -23 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:15:30 | 
loss: 2.5965 | epoch: 18968/20000 | score: 133 | time left: 5:24:21 | avg_q: 40.9561 | epsilon: 0.05 | reward: -33 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:15:45 | 
loss: 1.5731 | epoch: 18969/20000 | score: 493 | time left: 5:24:03 | avg_q: 38.5320 | epsilon: 0.05 | reward: 140 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:16:30 | 
loss: 5.4609 | epoch: 18970/20000 | score: 501 | time left: 5:23:46 | avg_q: 41.8109 | epsilon: 0.05 | reward: 150 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:17:15 | 
loss: 3.2241 | epoch: 18971/20000 | score: 242 | time left: 5:23:27 | avg_q: 43.2477 | epsilon: 0.05 | reward: 25 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:17:40 | 
loss: 1.0676 | epoch: 18972/20000 | score: 282 | time left: 5:23:09 | avg_q: 42.1546 | epsilon: 0.05 | reward: 48 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:18:08 | 
loss: 1.6988 | epoch: 18973/20000 | score: 62 | time left: 5:22:49 | avg_q: 43.0718 | epsilon: 0.05 | reward: -70 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:18:15 | 
loss: 0.9500 | epoch: 18974/20000 | score: 390 | time left: 5:22:32 | avg_q: 40.9730 | epsilon: 0.05 | reward: 98 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:18:52 | 
loss: 2.4559 | epoch: 18975/20000 | score: 462 | time left: 5:22:14 | avg_q: 43.5023 | epsilon: 0.05 | reward: 129 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:19:34 | 
loss: 2.1841 | epoch: 18976/20000 | score: 68 | time left: 5:21:55 | avg_q: 41.5399 | epsilon: 0.05 | reward: -63 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:19:42 | 
loss: 4.6608 | epoch: 18977/20000 | score: 42 | time left: 5:21:35 | avg_q: 42.4038 | epsilon: 0.05 | reward: -86 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:19:47 | 
loss: 1.6974 | epoch: 18978/20000 | score: 82 | time left: 5:21:16 | avg_q: 41.9232 | epsilon: 0.05 | reward: -56 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:19:56 | 
loss: 0.7021 | epoch: 18979/20000 | score: 240 | time left: 5:20:57 | avg_q: 42.1577 | epsilon: 0.05 | reward: 26 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:20:21 | 
loss: 1.0535 | epoch: 18980/20000 | score: 187 | time left: 5:20:38 | avg_q: 41.4433 | epsilon: 0.05 | reward: 0 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:20:40 | 
loss: 4.6241 | epoch: 18981/20000 | score: 481 | time left: 5:20:21 | avg_q: 41.7844 | epsilon: 0.05 | reward: 137 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:21:24 | 
loss: 4.5738 | epoch: 18982/20000 | score: 409 | time left: 5:20:03 | avg_q: 41.0339 | epsilon: 0.05 | reward: 110 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:22:03 | 
loss: 1.3697 | epoch: 18983/20000 | score: 442 | time left: 5:19:45 | avg_q: 41.2618 | epsilon: 0.05 | reward: 127 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:22:44 | 
loss: 2.6585 | epoch: 18984/20000 | score: 531 | time left: 5:19:28 | avg_q: 41.5876 | epsilon: 0.05 | reward: 175 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:23:33 | 
loss: 5.7316 | epoch: 18985/20000 | score: 205 | time left: 5:19:09 | avg_q: 42.4856 | epsilon: 0.05 | reward: 5 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:23:54 | 
loss: 0.9526 | epoch: 18986/20000 | score: 58 | time left: 5:18:50 | avg_q: 40.5721 | epsilon: 0.05 | reward: -70 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:24:01 | 
loss: 2.4897 | epoch: 18987/20000 | score: 330 | time left: 5:18:32 | avg_q: 43.9627 | epsilon: 0.05 | reward: 73 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:24:33 | 
loss: 1.9057 | epoch: 18988/20000 | score: 143 | time left: 5:18:13 | avg_q: 42.2298 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:24:48 | 
loss: 1.8802 | epoch: 18989/20000 | score: 42 | time left: 5:17:53 | avg_q: 42.5767 | epsilon: 0.05 | reward: -80 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:24:53 | 
loss: 3.8721 | epoch: 18990/20000 | score: 95 | time left: 5:17:34 | avg_q: 42.6131 | epsilon: 0.05 | reward: -48 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:25:04 | 
loss: 4.6430 | epoch: 18991/20000 | score: 381 | time left: 5:17:16 | avg_q: 43.1617 | epsilon: 0.05 | reward: 102 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:25:40 | 
loss: 0.8640 | epoch: 18992/20000 | score: 464 | time left: 5:16:58 | avg_q: 41.9232 | epsilon: 0.05 | reward: 148 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:26:23 | 
loss: 4.6779 | epoch: 18993/20000 | score: 279 | time left: 5:16:40 | avg_q: 42.7331 | epsilon: 0.05 | reward: 45 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:26:51 | 
loss: 2.1352 | epoch: 18994/20000 | score: 98 | time left: 5:16:21 | avg_q: 41.3543 | epsilon: 0.05 | reward: -49 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:27:02 | 
loss: 8.5537 | epoch: 18995/20000 | score: 51 | time left: 5:16:01 | avg_q: 44.2589 | epsilon: 0.05 | reward: -76 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:27:08 | 
loss: 1.9062 | epoch: 18996/20000 | score: 444 | time left: 5:15:44 | avg_q: 41.9281 | epsilon: 0.05 | reward: 142 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:27:50 | 
loss: 2.3625 | epoch: 18997/20000 | score: 463 | time left: 5:15:26 | avg_q: 43.7831 | epsilon: 0.05 | reward: 135 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:28:33 | 
loss: 1.7413 | epoch: 18998/20000 | score: 170 | time left: 5:15:07 | avg_q: 40.8123 | epsilon: 0.05 | reward: -6 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:28:51 | 
loss: 7.2793 | epoch: 18999/20000 | score: 207 | time left: 5:14:48 | avg_q: 44.1328 | epsilon: 0.05 | reward: 14 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:29:12 | 
loss: 6.2583 | epoch: 19000/20000 | score: 136 | time left: 5:14:29 | avg_q: 41.4374 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:29:27 | 
loss: 0.7941 | epoch: 19001/20000 | score: 518 | time left: 5:14:12 | avg_q: 41.6975 | epsilon: 0.05 | reward: 155 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:30:14 | 
loss: 5.0345 | epoch: 19002/20000 | score: 334 | time left: 5:13:54 | avg_q: 41.3074 | epsilon: 0.05 | reward: 71 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:30:46 | 
loss: 0.7805 | epoch: 19003/20000 | score: 172 | time left: 5:13:35 | avg_q: 41.0477 | epsilon: 0.05 | reward: -10 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:31:04 | 
loss: 0.6460 | epoch: 19004/20000 | score: 122 | time left: 5:13:16 | avg_q: 42.0785 | epsilon: 0.05 | reward: -37 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:31:18 | 
loss: 1.0711 | epoch: 19005/20000 | score: 413 | time left: 5:12:58 | avg_q: 39.4518 | epsilon: 0.05 | reward: 104 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:31:57 | 
loss: 3.1161 | epoch: 19006/20000 | score: 521 | time left: 5:12:41 | avg_q: 42.7776 | epsilon: 0.05 | reward: 149 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:32:44 | 
loss: 2.3120 | epoch: 19007/20000 | score: 77 | time left: 5:12:21 | avg_q: 40.0177 | epsilon: 0.05 | reward: -62 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:32:53 | 
loss: 3.7377 | epoch: 19008/20000 | score: 481 | time left: 5:12:04 | avg_q: 42.7532 | epsilon: 0.05 | reward: 132 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:33:37 | 
loss: 2.0926 | epoch: 19009/20000 | score: 409 | time left: 5:11:46 | avg_q: 41.1928 | epsilon: 0.05 | reward: 107 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:34:15 | 
loss: 0.9446 | epoch: 19010/20000 | score: 69 | time left: 5:11:26 | avg_q: 42.0044 | epsilon: 0.05 | reward: -67 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:34:23 | 
loss: 0.9774 | epoch: 19011/20000 | score: 622 | time left: 5:11:09 | avg_q: 43.2195 | epsilon: 0.05 | reward: 192 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:35:18 | 
loss: 1.5547 | epoch: 19012/20000 | score: 42 | time left: 5:10:50 | avg_q: 41.9190 | epsilon: 0.05 | reward: -80 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:35:23 | 
loss: 2.5612 | epoch: 19013/20000 | score: 160 | time left: 5:10:31 | avg_q: 42.2800 | epsilon: 0.05 | reward: -14 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:35:40 | 
loss: 0.8193 | epoch: 19014/20000 | score: 215 | time left: 5:10:12 | avg_q: 42.3992 | epsilon: 0.05 | reward: 14 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:36:02 | 
loss: 1.6356 | epoch: 19015/20000 | score: 221 | time left: 5:09:53 | avg_q: 41.4614 | epsilon: 0.05 | reward: 16 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:36:25 | 
loss: 2.1911 | epoch: 19016/20000 | score: 125 | time left: 5:09:34 | avg_q: 43.3569 | epsilon: 0.05 | reward: -35 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:36:38 | 
loss: 1.4395 | epoch: 19017/20000 | score: 42 | time left: 5:09:15 | avg_q: 42.9088 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:36:43 | 
loss: 4.6312 | epoch: 19018/20000 | score: 85 | time left: 5:08:55 | avg_q: 42.4656 | epsilon: 0.05 | reward: -56 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:36:53 | 
loss: 4.0165 | epoch: 19019/20000 | score: 123 | time left: 5:08:36 | avg_q: 44.5750 | epsilon: 0.05 | reward: -37 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:37:06 | 
loss: 2.6900 | epoch: 19020/20000 | score: 185 | time left: 5:08:17 | avg_q: 42.0644 | epsilon: 0.05 | reward: 0 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:37:25 | 
loss: 0.8936 | epoch: 19021/20000 | score: 107 | time left: 5:07:58 | avg_q: 43.1446 | epsilon: 0.05 | reward: -47 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:37:37 | 
loss: 1.1067 | epoch: 19022/20000 | score: 358 | time left: 5:07:40 | avg_q: 40.2175 | epsilon: 0.05 | reward: 83 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:38:12 | 
loss: 7.0644 | epoch: 19023/20000 | score: 84 | time left: 5:07:21 | avg_q: 42.4242 | epsilon: 0.05 | reward: -58 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:38:21 | 
loss: 3.8688 | epoch: 19024/20000 | score: 187 | time left: 5:07:02 | avg_q: 41.8648 | epsilon: 0.05 | reward: -2 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:38:40 | 
loss: 0.6962 | epoch: 19025/20000 | score: 128 | time left: 5:06:43 | avg_q: 43.9105 | epsilon: 0.05 | reward: -32 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:38:54 | 
loss: 1.9707 | epoch: 19026/20000 | score: 150 | time left: 5:06:24 | avg_q: 40.3321 | epsilon: 0.05 | reward: -23 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:39:10 | 
loss: 2.7932 | epoch: 19027/20000 | score: 230 | time left: 5:06:05 | avg_q: 42.0860 | epsilon: 0.05 | reward: 19 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:39:34 | 
loss: 0.8710 | epoch: 19028/20000 | score: 65 | time left: 5:05:46 | avg_q: 42.4025 | epsilon: 0.05 | reward: -70 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:39:41 | 
loss: 3.2176 | epoch: 19029/20000 | score: 84 | time left: 5:05:27 | avg_q: 42.2168 | epsilon: 0.05 | reward: -60 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:39:50 | 
loss: 0.7550 | epoch: 19030/20000 | score: 535 | time left: 5:05:09 | avg_q: 43.2910 | epsilon: 0.05 | reward: 149 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:40:39 | 
loss: 2.3272 | epoch: 19031/20000 | score: 50 | time left: 5:04:50 | avg_q: 43.7656 | epsilon: 0.05 | reward: -76 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:40:45 | 
loss: 4.1197 | epoch: 19032/20000 | score: 43 | time left: 5:04:30 | avg_q: 42.2805 | epsilon: 0.05 | reward: -82 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:40:50 | 
loss: 1.3439 | epoch: 19033/20000 | score: 43 | time left: 5:04:11 | avg_q: 45.5024 | epsilon: 0.05 | reward: -84 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:40:54 | 
loss: 4.4240 | epoch: 19034/20000 | score: 60 | time left: 5:03:51 | avg_q: 41.9132 | epsilon: 0.05 | reward: -74 | avg time per epoch: 0:00:18 | time elapsed: 4 days, 3:41:02 | 
